dialogue_id,source_key,target_key,y_sentiment,y_sentiment_name,c_stratum,source_major,next_same_speaker,text_svd_00,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,text_svd_11,text_svd_12,text_svd_13,text_svd_14,text_svd_15,text_svd_16,text_svd_17,text_svd_18,text_svd_19,text_svd_20,text_svd_21,text_svd_22,text_svd_23,text_svd_24,text_svd_25,text_svd_26,text_svd_27,text_svd_28,text_svd_29,text_svd_30,text_svd_31,audio_pca_00,audio_pca_01,audio_pca_02,audio_pca_03,audio_pca_04,audio_pca_05,audio_pca_06,audio_pca_07,audio_pca_08,audio_pca_09,audio_pca_10,audio_pca_11,audio_pca_12,audio_pca_13,audio_pca_14,audio_pca_15,visual_pca_00,visual_pca_01,visual_pca_02,visual_pca_03,visual_pca_04,visual_pca_05,visual_pca_06,visual_pca_07,visual_pca_08,visual_pca_09,visual_pca_10,visual_pca_11,visual_pca_12,visual_pca_13,visual_pca_14,visual_pca_15,visual_pca_16,visual_pca_17,visual_pca_18,visual_pca_19,visual_pca_20,visual_pca_21,visual_pca_22,visual_pca_23,visual_pca_24,visual_pca_25,visual_pca_26,visual_pca_27,visual_pca_28,visual_pca_29,visual_pca_30,visual_pca_31
33,33_1,33_2,1,neutral,major=1|same=0,1,0,-0.4086608,-0.0023801513,-0.055588085,0.026345123,0.017904352,-0.30814457,-0.41044641,-0.072053753,-0.1400892,-0.076850511,0.20946009,-0.75608808,-0.00095808128,-1.3345708,-0.23913537,-0.39879003,-1.3416345,0.3305214,-1.1566387,0.036331549,-0.79570931,0.01721241,-0.56661791,0.34590191,0.45481437,-0.22859401,0.58332396,0.21466959,-0.32531789,1.6788433,0.60295975,-0.048620295,0.50985783,-1.3329548,-0.82552052,0.93243814,-0.21325473,0.3921538,-0.36427894,-0.61558008,0.15599041,1.035769,2.1455226,0.78288507,-1.7329348,1.4359536,0.22606395,0.57674092,-2.020185,1.089763,-1.22724,-0.14379686,0.73762143,0.63957,1.2655871,0.8999216,0.021281619,-0.15149386,-1.5085268,0.46976623,0.73765981,-0.69295561,2.6585662,0.94375664,-0.09273164,0.36067072,-0.393498,1.0847299,0.48287266,-1.7737823,-0.9960565,1.6869031,-1.4820036,0.038652059,0.14072724,-0.37030691,0.066944882,-1.5627401,1.2949231,0.56578332
33,33_2,33_3,1,neutral,major=1|same=0,1,0,-0.26789951,-0.041729987,-0.04245298,0.09012711,0.003677713,-0.44350755,-0.54358327,-0.10819118,-0.14088516,-0.004254316,0.43573585,-1.2155156,-0.06345097,-0.52225631,0.088766403,-0.75745916,-1.0350803,0.27035064,-0.94002551,-0.14492646,-0.93131226,-0.15822814,-0.48187563,0.13212806,0.041667975,-0.57792485,-0.075011007,0.080166794,-0.15171461,0.32107532,0.18552034,-0.092095949,0.13584258,-0.62462187,-1.6233259,2.0296617,-0.45703787,0.20208949,0.40731543,1.424392,0.88496023,0.027699346,-1.468744,0.93708909,-0.42629516,-0.84483796,0.36349323,1.5053916,-0.88416272,1.1555747,-0.6642502,-0.23674347,1.7402238,-0.53424597,1.1554571,1.7230188,-1.174238,0.012965542,-1.2566134,0.75341707,0.46751097,0.34466293,2.4668338,-0.86673343,-1.0086133,-0.42705488,1.1991472,1.6589763,-1.8121369,0.72039759,0.76098204,1.4144396,-1.04951,-1.082175,0.5593152,0.44946146,-0.55763459,-0.062275052,0.63361907,0.78097433
33,33_3,33_4,2,positive,major=1|same=0,1,0,-0.90541959,0.058345795,-0.099781223,-0.23057492,-0.050628584,0.23004057,0.1239111,-0.082035623,-0.074420005,-0.0011994945,-0.097769596,-0.033283874,0.041064557,-0.22363083,0.047579158,0.11908188,0.00025013374,-0.40798929,-0.096491367,0.05783074,-0.042775922,0.20758012,0.43456364,0.41201949,0.81771672,-0.72108215,-0.095778748,0.31483731,1.352133,-1.0033453,-0.20904022,0.67660439,-3.1681578,1.5857911,-1.1442811,2.3286703,0.9910574,1.1272814,2.1373465,-0.12720488,-0.58251733,0.18071735,-5.3374119,1.2954744,-2.5397918,-1.0869511,2.1006215,-3.8210323,-1.367866,-0.07361491,0.70723164,-0.89997041,0.02641505,-1.024711,0.98060352,1.23959,2.0071115,-0.61013281,-0.17769898,-0.56328326,1.5957068,-1.336848,1.6428397,-0.2799795,-0.16256516,-0.32804421,-0.73832422,2.6054339,0.21755944,-0.98829156,-0.56162012,-0.017538778,-2.5222914,-0.54768831,1.6221384,-1.3515309,1.2323384,-1.4861188,-0.70022613,-0.095477611
33,33_4,33_5,0,negative,major=1|same=0,1,0,-0.7005831,0.028280953,-0.071733788,-0.12386668,-0.034503125,0.037762627,-0.10473581,-0.0859695,0.041778203,0.20457104,0.5654577,-1.0948117,-0.15413502,2.2761774,0.57871515,-2.0000341,0.41272438,0.16921254,0.5515309,-0.19102722,-0.69509667,-0.025394946,-0.14071552,0.2820453,-0.0072385371,0.030214276,-0.21730801,0.048666045,-0.023465367,-0.14125706,0.4034535,-0.31853253,1.5797023,1.1277654,-1.0464172,-2.5372701,0.3043184,1.0823799,-0.48167485,-0.61973745,0.55020624,0.32310605,0.38591141,1.1336441,-0.78986645,-2.4057517,-1.0812445,0.77530932,-1.2116851,0.79337817,-0.47585347,-0.18684113,0.97440207,0.057341244,0.33988819,-0.226577,-0.13391139,0.57542062,-1.1390436,1.6615074,-0.71940261,-1.0171007,2.0642595,0.54556692,-0.45762578,0.29041681,0.69746494,2.0106225,-0.27365813,-1.2101901,-0.028174171,3.0531487,-0.57197702,0.81787354,1.3940932,1.8757173,-0.53899062,-2.6241469,-0.61449772,0.94851375
33,33_5,33_6,0,negative,major=1|same=1,1,1,0.11479314,-0.17701274,0.20720433,1.0681494,-0.89121491,-0.09757483,1.7359328,-0.091698088,-0.059258122,0.045910947,0.27596849,-0.095451556,1.7296695,-0.44423977,0.01602784,-0.23891163,-0.40113026,0.41617161,-0.67605543,-0.078295268,-0.26738024,-0.13099129,-0.041722875,0.26843342,-0.364876,-0.30562791,0.14094689,-0.73788595,-0.53411108,-0.58705175,-0.56667113,-0.40101954,0.32470131,0.2604703,-0.24188602,1.145888,-0.32336849,-0.48911604,-0.41290492,-0.1307947,0.37702367,-0.66441149,0.065058507,-0.67689997,-0.0075869313,0.16964731,0.20324476,-0.72359979,-1.6053699,0.69012552,1.0549308,-1.0718623,0.74387419,-0.081815958,0.36719555,0.59602237,1.5294058,1.3691003,0.0010500943,-1.1951832,-0.036649663,-1.0650774,-0.0431289,-0.56453001,-0.048806909,0.37223414,-1.3840138,0.51549453,0.38488311,-0.46582761,-0.81501102,-1.4585942,-0.36914995,-1.5755205,-0.44791979,-2.0977902,3.407753,-1.9698123,0.50136214,-0.29964498
33,33_6,33_7,1,neutral,major=1|same=0,1,0,0.64319259,-0.3548128,-0.53564769,-0.22578113,-0.074630044,-0.43958682,0.54800397,-0.12659398,-0.11726107,0.10436185,0.35192224,-0.96975046,0.90081674,-0.31449163,-0.42357072,-1.7412953,-1.5626152,0.54781216,3.7291346,0.52713722,0.48667496,-0.0080118766,-0.0030223916,-1.2209653,0.3199746,-1.1530006,-0.53210896,-0.52447635,-0.14094715,1.8124837,0.069420405,0.53857446,-1.6020418,0.2005385,0.93296969,2.3603678,1.2537444,0.59650695,-0.82271802,2.1637855,0.30005845,-0.12362527,0.56036323,0.23424834,0.065307721,-0.34347489,1.9906762,-1.478644,-0.51997709,0.53039247,0.72163278,-0.37631348,-0.18303925,-1.518162,1.6416472,0.50387156,1.5608811,0.29491663,0.79616266,-0.56573939,1.5925772,-1.4083657,0.14068894,0.37847641,-0.49610582,0.31601927,-1.864032,1.4822698,0.087064937,-0.046597641,-0.022634329,-1.0081708,-1.4125297,-0.41536337,-0.20739913,-0.82964462,0.61453032,-1.4076412,-0.49428782,-0.19716254
33,33_7,33_8,1,neutral,major=1|same=0,1,0,-0.50931519,0.0061961473,-0.047730673,-0.010921955,-0.056401152,-0.091948725,-0.22436012,-0.035532329,0.035716306,0.1020367,0.45053592,-0.97489494,-0.054411158,1.1305517,0.3415817,-1.2100978,0.77203149,-0.025019523,0.4521116,-0.063620865,-0.45243174,-0.28837356,0.035516888,0.52668846,-0.66252065,-0.29847479,-0.49841395,-0.29414281,-0.24258561,-0.11998561,-1.0724519,0.51310301,0.25849873,-0.63401467,-1.6056638,4.4513707,0.97977972,-0.13521889,2.7590432,2.1266465,1.9585321,-0.21597254,-3.8944712,1.843748,-0.65085572,-0.38440549,0.91183609,0.92593235,-0.54995704,0.74538738,0.22232223,-0.38730571,0.69434023,-0.50389242,1.4803923,1.1981549,0.65053827,0.43623388,-0.72338909,0.52055448,1.1867436,-1.0922571,1.2853309,-0.35708818,-0.89463377,0.69346881,-1.4722853,0.50462991,0.71555799,-0.12316418,0.24748947,0.14213742,-1.1791512,-1.0274585,-0.037610821,0.16424546,-0.3326706,-0.73578316,0.21709445,0.55263066
33,33_8,33_9,0,negative,major=1|same=0,1,0,0.26855507,-0.57373452,1.6334473,-1.0400174,-0.13768597,0.50860572,-0.20875616,-0.11366487,0.00080352888,-0.15417841,-0.27263319,-0.15939334,0.024056893,-0.11136362,0.29533428,-0.51137871,1.4258133,-0.69268042,0.14175829,0.1077841,1.1235704,1.6424222,2.1950374,1.4251666,-0.69949681,-1.7860562,1.0567541,-0.55044508,0.79915947,-0.24850076,-1.4002874,1.2833575,-0.50848943,1.3687296,0.72188091,-0.14561307,-0.9930737,0.19090554,1.5114726,0.97176641,0.83815569,-0.46138716,-0.58211118,-0.16069508,0.63742799,-1.0264112,1.9920268,1.1016508,-0.83917314,0.088910416,0.14869381,-0.5210045,0.56933665,-1.1767486,1.414405,1.292886,1.7660019,1.1427602,0.32527199,-0.74211323,0.91627884,-1.4087015,0.96186626,0.44147179,-1.2581257,0.27840582,-1.9269474,2.0305498,0.65786374,-0.72997421,1.1108283,-0.40357494,-1.8315936,-0.95825559,-0.78699505,-1.7058362,0.76004469,-1.2679881,0.1625433,-0.048906997
33,33_9,33_10,0,negative,major=1|same=0,1,0,0.14707555,-0.20445824,0.2209805,0.41995776,-0.18790349,-2.0803738,4.4754434,-0.14338785,-0.16738631,-0.44416791,-0.85513055,0.15753613,-6.3220739,-0.18792908,-0.89711243,-0.0146965,0.13997124,0.37372839,0.20195736,0.22519983,-0.18776757,0.25479099,0.14891967,-0.033339828,-0.058923677,0.011401502,-0.10042342,0.13549705,0.034949243,-0.054967567,-0.20953624,-0.0084871193,0.15061001,0.23462199,-1.9415009,1.973116,-1.1852173,1.918833,1.2385672,1.7683012,-0.56561846,-1.0114557,0.0039381497,0.3992908,-1.1394907,-2.2130947,-0.45836216,1.0386885,-1.528134,1.3860476,-1.0171025,0.59689176,0.39999858,0.4382287,1.0198677,0.55044246,-0.12364818,-0.98132014,-1.2326682,1.6228555,0.37979332,-1.6546826,1.6902999,0.85099006,-0.28453445,1.2317734,-0.58261579,0.9621796,0.034539625,0.090668544,-0.64130056,1.121462,-0.68572497,-0.45817369,-0.083611645,0.51404279,-0.47834736,-2.3122761,0.53323162,1.285876
34,34_0,34_1,0,negative,major=1|same=0,1,0,0.37347156,-0.15245371,-0.0045088925,0.43532273,-0.042135701,-1.1444783,-1.4027846,-0.21982181,-0.49915171,-1.1103544,-1.9473037,1.4352452,0.66016209,-1.7894181,-3.0058086,-2.7068117,6.8742695,-1.654366,1.0982207,-0.15788794,-0.42076743,-1.9551231,-0.02422454,-0.29736847,-2.3736346,0.69103378,-1.0999511,0.69496101,-1.6496052,-1.2656389,-1.2429459,3.285645,0.26667425,-0.77796793,-0.79709995,-0.58878851,-0.054407332,0.58661371,0.5818457,-0.2140277,-0.4133648,-0.35098788,1.0479304,0.67967767,-0.32990134,0.6571427,0.84126359,1.3297657,0.25855482,2.0794001,0.38013554,0.77636272,1.3180442,-0.33105692,-0.11797833,-0.41705841,1.2316738,-0.27933526,-0.70970094,-0.24878818,-1.3183131,-0.30539599,0.052028887,-1.7110219,0.14225042,0.79374713,-1.5843372,-1.1334829,-0.31970862,0.45053849,-1.3291396,-1.3231801,0.63939273,-0.59903765,0.88506728,0.83142793,0.1616001,0.60698354,-0.0027844612,-0.4773463
34,34_1,34_2,2,positive,major=1|same=0,1,0,0.61977488,-0.20190704,0.039809816,0.54148102,-0.067421876,-1.553954,-0.55829954,-0.1929533,-0.32436153,-0.9157719,-0.87970954,0.017230127,1.0395726,-0.058869034,-1.0610172,-1.6775916,2.0583179,0.40230042,-0.064267486,-0.048391383,0.33225724,-0.026702318,0.76750344,0.56286895,-1.0958672,-1.0547043,-0.12963119,-0.57695299,-0.61831647,-0.62107557,-0.70142972,-0.058381911,0.65687174,0.12755714,1.9906192,1.5475193,-0.19033971,0.31468111,1.6021633,-1.769263,0.47401065,0.26984987,-0.21193701,1.0522453,3.1046762,-0.51410246,-0.21185836,-0.53051591,0.76972932,1.9409333,0.86228091,-0.39211568,1.545401,-0.94092995,0.41258743,-0.79818928,1.014266,-1.2503204,-1.0402629,1.290217,-0.095568269,-0.48066592,-0.068019964,-0.73843682,-0.051092979,1.6070806,-0.7312758,-0.98177701,-0.92273647,-0.19915691,0.42867985,-0.37267336,-0.47488385,-0.24900213,1.8198006,0.72877198,1.1364197,0.66598445,1.1740212,0.36396959
34,34_2,34_3,2,positive,major=1|same=0,1,0,0.87840533,-0.51619375,1.0502664,-0.25632656,-0.073187515,-0.7169956,-1.2973069,-0.17732793,-0.36040318,0.33809501,0.26695529,0.4871923,-0.14528929,-0.28520012,-0.58544278,0.17780885,-1.2259278,2.2703526,-1.0170543,0.092345268,0.88811159,-0.36012447,-0.25970048,-0.63937229,-1.0948893,-0.83521807,0.11033893,-0.41644153,2.5736647,0.86903214,4.6308422,-0.72680384,-0.64782298,-0.23033229,-0.27214554,-1.1232052,0.29448089,0.79603601,-1.1743517,0.39071602,-0.018733162,-0.56554979,-0.44700187,1.1699054,1.2906196,0.43153024,-0.18587925,0.52425593,0.13221869,1.4294465,0.14593408,-0.271189,1.2441672,0.10215623,-0.34360397,0.27912301,1.6019355,-0.78654891,-0.92247295,-0.81312162,-1.3578488,0.35925955,-0.09038455,-0.82900667,-0.32636651,-0.48547351,-2.0923867,-1.8207705,-0.81549239,0.58624983,-2.0771937,-0.2326849,-0.50401235,-0.05796162,0.22545844,0.53123516,-0.11811361,1.9389502,0.037837494,0.099653959
34,34_3,34_4,0,negative,major=1|same=0,1,0,-0.1705133,-0.052469146,-0.065014601,0.11603824,-0.0032214127,-0.61124754,-0.66598892,-0.13972904,-0.50134063,0.87007231,-0.7361148,0.52332467,-0.02819455,1.4617596,0.055435892,-0.91906822,0.14715587,0.18977794,0.21203879,-0.23678322,-0.25633329,-0.23251206,-0.083653532,-0.12007119,-0.61006522,0.36571649,0.21039219,0.22278567,-0.30787975,-0.075024448,0.55305278,-0.47182831,1.4058696,1.2598531,-0.090709403,0.070066057,-0.46721402,-2.1414711,-0.53281689,0.5572421,-0.53250933,-0.46876329,0.66351932,0.37572813,-1.2119641,-0.2093135,-0.51294655,0.19482894,0.44077206,2.1925592,0.85922527,0.52451092,1.4148294,-0.90735233,-0.58921093,-0.092072055,1.6341766,-0.41876787,-1.0109155,0.71001291,-0.89681751,-0.070138581,0.23560287,-0.27085379,-0.37489325,0.34127381,-0.81822431,-1.7074444,0.45067498,-0.82672238,-0.70484775,-0.45272642,0.44643974,-0.91163987,1.2752889,-0.75501049,0.58861256,0.89756876,0.8470571,0.11412023
34,34_4,34_5,0,negative,major=1|same=0,1,0,0.97162563,-0.44633842,-0.89726305,-0.48021966,-0.022883127,-0.16582361,-0.5230034,-0.14469057,-0.20057897,-0.7189576,-0.71032488,0.2258559,0.33872741,0.65346879,-0.97005558,0.47396681,-0.57758129,3.7258704,-0.34143871,0.8454029,2.2765572,-0.061781034,0.49570811,-2.1162949,0.6369496,-1.8332368,-1.6212585,1.5405293,0.2432653,0.62212229,1.2235074,-0.39113423,0.20447572,-1.4649633,-0.51124507,-0.27003777,-0.29205528,0.31839979,0.63466632,0.41029435,-1.3882134,-0.79967326,0.90964341,0.91246474,0.4381972,-0.29471156,0.032525197,-0.68513441,0.26129252,1.4606673,0.11383077,-0.37399632,1.4063079,-0.019920783,-0.38094097,0.15588006,1.4837685,-1.070328,-0.83639747,-0.99770468,-1.3171343,0.34404981,0.23022328,-0.90649116,0.028415026,-0.84054202,-1.6605093,-1.5511764,-1.1686525,0.77845007,-2.3764167,-0.059816781,-0.041214049,0.55315733,-0.03507356,0.72866452,-0.29347673,1.5827899,-0.049605858,0.71313739
34,34_5,34_6,0,negative,major=1|same=0,1,0,0.37588131,-0.21349967,0.17281581,0.51142973,-0.14722712,-2.1190529,2.8893287,-0.1816359,-0.37666753,-0.93417883,-1.7945079,1.1354793,-4.202714,-0.83069742,-2.0431569,-1.1315351,2.8839035,-0.45667082,0.74175584,0.045512229,-0.26402283,-0.75013161,-0.067362435,-0.72062582,-0.82994306,0.12829131,0.20876235,0.55811781,-0.26181218,-0.4471496,0.72566897,-0.33804527,0.48430654,-1.3160748,-0.43253189,-0.42679363,-0.71381402,-0.21958077,0.50680006,-0.20152491,-0.37627262,-0.40961674,-0.14675413,-0.17219447,0.48892209,-0.77536935,0.50205767,0.55468804,0.26047546,2.4088998,0.4923594,0.40317833,1.2108321,-0.33852273,-0.39007831,0.60622489,1.4256842,-1.1589501,-0.94474405,0.85341811,-0.74811107,-0.52963167,0.10566937,-0.077315442,-0.64732152,0.68343556,-1.2120726,-1.8359571,-0.079727232,-0.012793182,-0.77187836,0.16970444,0.20047556,-0.71273172,1.5780463,-1.0706638,-0.32126334,1.5117427,1.3516338,0.19449906
34,34_6,34_7,0,negative,major=1|same=1,1,1,0.17572355,-0.11218835,-0.031504735,0.31217974,-0.028166344,-0.91726595,-1.032915,-0.15371904,-0.3171978,0.66199666,0.44797498,-0.67129344,-0.17226809,-0.018681847,0.32633373,-0.37025917,-1.2760305,-0.094733819,-0.87334788,-0.44400591,-0.90109235,0.15770543,-0.041870691,-1.1396003,-1.6019436,-1.1763171,0.12533863,1.7625661,1.8320942,-2.2841134,3.2289927,-1.5494053,-0.48051158,-0.65613562,0.68036717,-0.17033574,-0.6214236,0.8363986,-0.40430328,-0.53144944,-0.70952797,1.2060472,-0.54373413,-0.26884112,0.33834717,-0.57118595,0.11423423,0.56785935,0.63754922,1.6162374,-0.38047051,-0.85913515,1.782674,-0.51704377,-0.22686361,0.51330698,0.99510908,-0.4077833,0.18207179,0.75943267,-0.66852778,0.58876419,-0.59940881,-0.14798264,-0.28107509,-0.60526943,-2.0137725,-2.1663835,-0.50325167,1.1108534,-2.3739147,0.16051471,0.16652054,-0.94343603,1.2283841,0.293942,0.80641162,2.0320437,0.73835218,-0.75729889
34,34_7,34_8,1,neutral,major=1|same=1,1,1,-0.40977085,-0.020828933,-0.050389271,0.069010004,-0.073163308,-0.22075044,-0.38833752,-0.11618497,0.085567191,0.16404997,0.62091756,-1.3804239,-0.050840281,2.0494552,0.42057508,-2.1679814,1.4268227,-0.07660003,0.80663371,-0.24487166,-0.81529158,-0.45729694,-0.19724397,0.94133115,-0.29812837,-0.39290926,-0.994739,-0.015224482,0.76542568,-0.49256307,-1.3031168,0.81626838,-0.32797518,-0.21670985,0.75423414,1.23488,0.13833128,-0.59153903,-0.051999457,-0.39900181,0.35029742,-0.861601,0.47674704,-1.061162,-0.011328373,0.37831092,0.39017335,0.33958128,0.42481968,2.0650983,0.72654122,0.5047518,1.0803558,-0.44265267,-0.77320844,0.059363,1.5319201,-0.41322669,-0.67560524,-0.40368584,-2.0367103,0.073759019,0.28937143,-1.3728693,0.91256094,-0.25825447,-1.1215286,-1.4441968,-1.0220451,0.50559527,-2.4852061,-0.52562362,1.0277681,0.51069885,0.49115023,0.38928324,-0.16590106,0.60572433,-0.16914952,0.15560286
34,34_8,34_9,1,neutral,major=1|same=1,1,1,-0.29313424,-0.054175328,-0.10364392,0.012517874,-0.028247964,-0.34881744,-0.51089442,-0.14019153,0.020304544,-0.26322484,1.932218,0.67072582,-0.29463491,-0.4934372,0.07998132,0.07251399,-0.31481925,-0.67933077,-0.57273179,-0.25893608,-0.53528595,0.1067142,-0.062593617,-1.439796,-0.14856853,-0.54497117,0.1414627,0.58739525,0.76997238,-0.78631663,-0.30377898,-0.37023523,-0.28421539,-0.74751163,0.73443037,-0.90202802,1.4548379,-0.032340389,-0.74708104,-0.56754673,0.16039434,0.90436214,-1.1752961,-0.002681019,0.10786775,0.48426914,-0.14504981,0.57455945,0.085221529,1.9054328,0.55508906,0.54591346,1.3803706,-0.57409185,-1.1389614,-0.23333715,1.2074363,-0.15998261,-0.84955543,-0.57573682,-1.9618027,-0.31412596,0.10897664,-1.2026873,0.55412883,-0.11344536,-1.2001964,-1.1135409,-0.91347706,0.39822748,-2.0702293,-0.81999767,0.61729145,-0.55874491,0.40852734,0.49217495,0.69202662,0.55203593,-0.25602132,0.17365992
34,34_9,34_10,1,neutral,major=1|same=1,1,1,-0.41960728,-0.034884948,-0.039055701,0.049852073,0.043768521,-0.43438441,-0.5633418,-0.14314832,-1.1583863,5.1158738,-0.74754995,1.4086471,-0.46014082,0.11998194,0.016539484,0.023425477,-0.50452852,-0.62526125,-0.53339994,-0.43910873,1.8881047,-0.47744504,-0.1768692,0.075779252,-0.19622247,0.31350449,-0.32514048,-0.61505705,0.15770315,-0.010572162,0.19253662,0.19608998,0.38957265,1.5051039,1.7865837,0.08390782,-0.47305584,0.63381964,0.79443198,0.5637328,-0.08530952,-0.66325009,-0.52155954,0.16071272,0.60987926,1.7178895,0.1433062,-1.4256192,-0.09904658,1.8702177,0.43558779,0.41217539,1.0060687,-0.19981958,-1.4241368,-0.19339338,1.0271207,-0.42809871,-0.66302669,-0.65294313,-1.8042172,-0.81908071,0.074319348,-1.3001928,0.61106199,-0.033792093,-1.379298,-1.205888,-1.0866389,0.72913027,-2.458025,-0.45877877,0.36622205,-0.24784826,-0.00010979902,1.144225,0.21421658,0.55396813,-1.1314844,0.56289053
34,34_10,34_11,1,neutral,major=1|same=1,1,1,-0.32664159,-0.05194148,-0.040885828,0.07793729,-0.026593842,-0.30920619,-0.44834355,-0.12362166,0.054166023,0.050276082,0.52472496,-0.97288579,-0.088376522,0.50692147,0.071478516,-0.97985864,0.32730848,0.30986089,-0.10479882,-0.039232273,-0.45359018,0.12687385,0.10951798,0.55890882,-0.25669432,0.073041372,0.15925667,-0.078103304,-0.29212901,0.31527871,-1.0846082,0.20904939,0.5303278,0.17744403,0.67412591,-1.1121174,-0.0597529,-0.20633784,0.51476502,-0.81765991,0.22021468,1.0267559,1.1004478,1.067801,0.58274728,1.1223141,-0.09890487,-1.2676985,-0.040809885,1.7497555,0.43206364,0.48605523,1.0231788,-0.42585194,-1.5672705,0.11728221,1.1845127,-0.19245844,-0.72294158,-0.7659359,-1.8590328,-0.53027165,0.31406116,-0.99235886,0.71688098,0.0021051422,-1.1956223,-1.4371551,-1.3543988,0.34101915,-2.8544996,0.00019561898,0.35207957,0.16720368,0.0088728881,0.76651561,-0.0036547575,0.56032974,-0.7155655,1.2908809
34,34_11,34_12,0,negative,major=1|same=0,1,0,-0.28675908,-0.069357574,-0.093410723,0.016699679,-0.041827805,-0.52404743,0.22346422,-0.15579736,0.09343721,-0.53797168,2.5349977,2.0047641,-2.2616937,-0.11736437,-0.082838871,0.14919928,0.0006214747,-0.2291335,0.072432078,-0.021224886,-0.15851639,-0.096907854,-0.19596286,-0.052385513,0.0070775761,0.14206344,0.48183882,-0.13854527,-0.093717493,-0.23077761,-1.1816218,-0.019460591,0.67535061,0.68479365,-0.66445005,-0.062521458,-0.51256627,0.9250102,-0.69191301,-1.2993834,0.45890248,0.16949242,0.42247188,-0.11591271,-0.63531548,-0.052536059,-1.0671886,-0.35518843,0.052805793,1.8024193,0.48586681,0.72776425,1.25078,-0.82133788,-1.2947943,0.35911682,1.0958076,-0.13234039,-0.64743888,-0.49182343,-1.4479079,-0.25267926,0.011924212,-1.0824952,0.61781353,-0.27562699,-1.442482,-2.1901858,-0.84382993,0.29809082,-2.3905852,-0.38112143,0.49804273,-0.44996092,0.38019145,0.03305519,0.30952656,0.29789105,-0.33123416,0.76769781
34,34_12,34_13,2,positive,major=1|same=0,1,0,0.58993763,-0.25730956,0.16913436,0.57638341,-0.13739792,-2.2816339,2.8268209,-0.15258004,-0.22363731,-0.70557213,-0.8830744,-0.10470767,-4.4660549,2.1756945,-0.6882149,-1.3807632,0.26850677,2.3681083,0.76928329,0.52856356,0.72500503,-0.13090967,-0.054260395,-1.1005417,0.58085275,-0.67916757,-0.83805299,0.55839175,0.43196923,-0.15968634,0.41489202,-0.51863378,-0.075511366,0.67207128,0.14116302,0.62417775,-0.47549254,0.50673032,-0.93212456,-1.4088356,0.12351732,-1.926692,-0.57396519,-0.55499226,0.21633559,0.32321021,1.3744477,0.022250509,0.51009345,2.11322,0.7153762,0.86420244,1.4130222,-0.3328923,-1.0333622,0.4307223,1.5567445,-0.5239566,-1.0631576,-0.11477108,-1.9795837,-0.10164908,0.0026544449,-0.743132,0.082499683,1.0046388,-1.3578196,-2.256552,-0.25217417,-0.4837113,-0.49279594,-1.2294667,1.2467915,-0.37137103,0.62368852,-0.97736681,0.54760003,0.31966972,0.38666105,0.059404887
34,34_13,34_14,0,negative,major=1|same=0,1,0,2.5819287,-0.88852638,-1.6449219,-0.7369892,-0.026752265,-0.45060286,-1.0078396,-0.23337308,-0.76375407,0.99679255,0.64456874,5.4970975,-0.48672235,0.54612249,3.2460916,-0.042375721,0.20722239,-0.76146281,0.57474726,0.054847833,-0.25332376,-0.24395357,-0.28822982,-0.95036268,0.15855666,0.07094954,0.56047088,-0.93616509,-0.085291252,0.10350641,-1.1870258,-0.88060009,0.37936884,-0.15586708,-0.44418472,-1.3260946,0.25896308,0.40519762,-0.029848967,-0.16639651,-0.33752424,-0.5803467,0.35326046,-0.65761083,0.083235979,-1.0624963,-0.15909073,-0.97820008,0.21886247,2.0840197,0.3600679,0.89793599,1.3995779,-0.77295506,-0.97999811,0.26059288,0.62756097,-0.050997015,-0.83331686,0.39720792,-1.3861018,-0.85988343,0.085030362,-0.73902792,0.15216781,-0.18163061,-1.0970844,-1.8034635,-0.41176307,-0.1673632,-1.5105034,-0.58379519,-0.12064783,-0.97936153,0.83312589,-0.1266502,0.20710026,-0.24020025,0.077404022,0.44065577
34,34_14,34_15,0,negative,major=1|same=1,1,1,-0.37031284,-0.047702387,-0.076797105,0.061424319,-0.028880171,-0.29058415,-0.46694672,-0.11765838,-0.066888854,-0.10460695,0.19874054,-0.74613684,0.03432278,-0.74283969,-0.60952234,-0.322712,-0.062675022,1.1002086,-0.76772642,0.11786519,-0.12935935,-0.35548729,-0.0073338379,1.1906401,-0.34606659,-0.79890263,-2.3206601,-1.9158961,-1.2665353,-1.1237848,-1.3670884,0.21748076,0.42055187,-0.22573294,-0.44276118,-1.2714051,0.20302977,0.42253622,-0.040326361,-0.23368542,-0.34116989,-0.560296,0.28944281,-0.47031984,0.077455759,-1.1783085,-0.0021508252,-0.98725402,0.2367395,2.0769539,0.37873447,0.90687591,1.4048135,-0.77857488,-0.96931654,0.2683841,0.61498666,-0.074022628,-0.8285017,0.41003084,-1.3665454,-0.84758043,0.071370773,-0.71374422,0.14800104,-0.16539179,-1.1261088,-1.8085095,-0.40119645,-0.16641246,-1.4955966,-0.58592474,-0.13247079,-0.95588857,0.832919,-0.14129977,0.20187779,-0.24858034,0.097630285,0.44710159
